 Ano; Código da Área; Área de Avaliação; Código da IES; Nome da IES; Sigla da IES; Organização Acadêmica; Categoria Administrativa; Código do Curso; Modalidade de Ensino; Código do Município; Município do Curso; Sigla da UF; Nº de Concluintes Inscritos; Nº de Concluintes Participantes; Nº de Concluintes Participantes com nota no Enem; Proporção de Concluintes participantes com nota no Enem; Nota Bruta - IDD; IDD (Contínuo); IDD (Faixa);Observação
2019;23;ENFERMAGEM;549;UNIVERSIDADE FEDERAL DO ACRE;UFAC;Universidade;Pública Federal;11533;Educação Presencial;1200401;Rio Branco;AC;25;24;23;0,958333333;-2,2715;1,2315;2;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);549;UNIVERSIDADE FEDERAL DO ACRE;UFAC;Universidade;Pública Federal;11542;Educação Presencial;1200401;Rio Branco;AC;4;4;1;0,25;;;SC;
2019;5710;ENGENHARIA CIVIL;549;UNIVERSIDADE FEDERAL DO ACRE;UFAC;Universidade;Pública Federal;11553;Educação Presencial;1200401;Rio Branco;AC;54;49;40;0,816326531;0,3329;2,8384;3;
2019;5;MEDICINA VETERINÁRIA;549;UNIVERSIDADE FEDERAL DO ACRE;UFAC;Universidade;Pública Federal;118697;Educação Presencial;1200401;Rio Branco;AC;31;30;27;0,9;-0,3431;2,0551;3;
2019;28;NUTRIÇÃO;549;UNIVERSIDADE FEDERAL DO ACRE;UFAC;Universidade;Pública Federal;119894;Educação Presencial;1200401;Rio Branco;AC;19;19;18;0,947368421;-0,2007;2,3435;3;
2019;5806;ENGENHARIA ELÉTRICA;549;UNIVERSIDADE FEDERAL DO ACRE;UFAC;Universidade;Pública Federal;123320;Educação Presencial;1200401;Rio Branco;AC;19;18;17;0,944444444;0,0093;2,5323;3;
2019;12;MEDICINA;549;UNIVERSIDADE FEDERAL DO ACRE;UFAC;Universidade;Pública Federal;53338;Educação Presencial;1200401;Rio Branco;AC;75;73;71;0,97260274;-5,0939;0;1;
2019;36;FISIOTERAPIA;2613;Centro Universitário Meta;;Centro Universitário;Privada com fins lucrativos;1077647;Educação Presencial;1200401;Rio Branco;AC;53;43;38;0,88372093;-0,554;2,2491;3;
2019;19;FARMÁCIA;2613;Centro Universitário Meta;;Centro Universitário;Privada com fins lucrativos;1077696;Educação Presencial;1200401;Rio Branco;AC;74;67;55;0,820895522;-0,7148;2,0852;3;
2019;55;BIOMEDICINA;2613;Centro Universitário Meta;;Centro Universitário;Privada com fins lucrativos;1078534;Educação Presencial;1200401;Rio Branco;AC;61;53;50;0,943396226;-0,4634;2,0257;3;
2019;23;ENFERMAGEM;2613;Centro Universitário Meta;;Centro Universitário;Privada com fins lucrativos;1099815;Educação Presencial;1200401;Rio Branco;AC;79;70;60;0,857142857;-0,5491;2,2057;3;
2019;28;NUTRIÇÃO;2613;Centro Universitário Meta;;Centro Universitário;Privada com fins lucrativos;1257921;Educação Presencial;1200401;Rio Branco;AC;63;61;55;0,901639344;-0,8124;1,9279;2;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;15507;Instituto Federal de Educação, Ciência e Tecnologia do Acre;IFAC;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;150339;Educação Presencial;1200708;Xapuri;AC;69;62;62;1;-0,7904;2,6284;3;
2019;23;ENFERMAGEM;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;101653;Educação Presencial;1301209;Coari;AM;4;4;3;0,75;2,4737;3,9155;4;
2019;28;NUTRIÇÃO;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;101645;Educação Presencial;1301209;Coari;AM;17;16;13;0,8125;-0,7828;1,948;3;
2019;36;FISIOTERAPIA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;101651;Educação Presencial;1301209;Coari;AM;23;22;17;0,772727273;0,2936;2,7469;3;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;1258832;Educação Presencial;1302603;Manaus;AM;27;17;8;0,470588235;1,4781;3,2618;4;
2019;6;ODONTOLOGIA;1592;FACULDADE DE ODONTOLOGIA DE MANAUS;FOM;Faculdade;Privada sem fins lucrativos;45976;Educação Presencial;1302603;Manaus;AM;41;40;15;0,375;-2,0788;0,0741;1;
2019;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;668;CENTRO UNIVERSITÁRIO DE ENSINO SUPERIOR DO AMAZONAS;CIESA;Centro Universitário;Privada com fins lucrativos;119261;Educação Presencial;1302603;Manaus;AM;16;15;7;0,466666667;-0,237;2,3443;3;
2019;6;ODONTOLOGIA;1638;FACULDADE DO AMAZONAS;IAES;Faculdade;Privada com fins lucrativos;46278;Educação Presencial;1302603;Manaus;AM;71;67;44;0,656716418;-0,5387;1,8226;2;
2019;23;ENFERMAGEM;4277;FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS;ESTÁCIO AMAZONAS;Faculdade;Privada com fins lucrativos;104252;Educação Presencial;1302603;Manaus;AM;307;268;191;0,712686567;0,2159;2,6384;3;
2019;55;BIOMEDICINA;4277;FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS;ESTÁCIO AMAZONAS;Faculdade;Privada com fins lucrativos;104272;Educação Presencial;1302603;Manaus;AM;93;86;66;0,76744186;-0,3303;2,1228;3;
2019;69;TECNOLOGIA EM RADIOLOGIA;4277;FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS;ESTÁCIO AMAZONAS;Faculdade;Privada com fins lucrativos;104276;Educação Presencial;1302603;Manaus;AM;20;17;8;0,470588235;-3,1816;1,2413;2;
2019;5710;ENGENHARIA CIVIL;4277;FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS;ESTÁCIO AMAZONAS;Faculdade;Privada com fins lucrativos;1204664;Educação Presencial;1302603;Manaus;AM;36;35;21;0,6;-0,5619;2,2905;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;4277;FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS;ESTÁCIO AMAZONAS;Faculdade;Privada com fins lucrativos;1204665;Educação Presencial;1302603;Manaus;AM;1;0;0;0;;;SC;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);4277;FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS;ESTÁCIO AMAZONAS;Faculdade;Privada com fins lucrativos;1204666;Educação Presencial;1302603;Manaus;AM;100;88;47;0,534090909;-1,22;2,0055;3;
2019;19;FARMÁCIA;4277;FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS;ESTÁCIO AMAZONAS;Faculdade;Privada com fins lucrativos;1075756;Educação Presencial;1302603;Manaus;AM;41;38;26;0,684210526;0,5855;2,7986;3;
2019;6410;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4277;FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS;ESTÁCIO AMAZONAS;Faculdade;Privada com fins lucrativos;1056450;Educação Presencial;1302603;Manaus;AM;1;1;0;0;;;SC;
2019;28;NUTRIÇÃO;4277;FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS;ESTÁCIO AMAZONAS;Faculdade;Privada com fins lucrativos;104250;Educação Presencial;1302603;Manaus;AM;97;91;56;0,615384615;-0,7173;1,9925;3;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;104364;Educação Presencial;1302603;Manaus;AM;19;17;13;0,764705882;0,1739;2,6545;3;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;104366;Educação Presencial;1302603;Manaus;AM;26;21;17;0,80952381;1,1206;3,0953;4;
2019;4003;ENGENHARIA DA COMPUTAÇÃO;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;84288;Educação Presencial;1302603;Manaus;AM;46;42;36;0,857142857;0,4876;2,5823;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;84526;Educação Presencial;1302603;Manaus;AM;65;53;48;0,905660377;-0,4829;2,2863;3;
2019;5710;ENGENHARIA CIVIL;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;383;Educação Presencial;1302603;Manaus;AM;47;46;43;0,934782609;-0,3973;2,3912;3;
2019;6405;ENGENHARIA FLORESTAL;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;385;Educação Presencial;1302603;Manaus;AM;20;20;20;1;1,0773;2,9036;3;
2019;12;MEDICINA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;389;Educação Presencial;1302603;Manaus;AM;111;111;106;0,954954955;-0,3838;2,8303;3;
2019;19;FARMÁCIA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;390;Educação Presencial;1302603;Manaus;AM;24;24;21;0,875;0,3274;2,657;3;
2019;6;ODONTOLOGIA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;391;Educação Presencial;1302603;Manaus;AM;20;20;19;0,95;2,6104;5;5;
2019;17;AGRONOMIA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;399;Educação Presencial;1302603;Manaus;AM;26;26;23;0,884615385;0,6702;3,2866;4;
2019;23;ENFERMAGEM;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;2133;Educação Presencial;1302603;Manaus;AM;43;42;40;0,952380952;0,7889;2,9625;4;
2019;51;ZOOTECNIA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;65424;Educação Presencial;1302603;Manaus;AM;19;19;19;1;0,1729;2,8508;3;
2019;6002;ENGENHARIA DE ALIMENTOS;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;1167036;Educação Presencial;1302603;Manaus;AM;10;9;8;0,888888889;0,4234;2,738;3;
2019;5806;ENGENHARIA ELÉTRICA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;118408;Educação Presencial;1302603;Manaus;AM;17;15;13;0,866666667;0,7191;2,7905;3;
2019;5806;ENGENHARIA ELÉTRICA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;118410;Educação Presencial;1302603;Manaus;AM;30;25;21;0,84;1,5113;3,0788;4;
2019;5806;ENGENHARIA ELÉTRICA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;118412;Educação Presencial;1302603;Manaus;AM;21;11;11;1;4,3794;4,1223;5;
2019;5902;ENGENHARIA MECÂNICA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;122628;Educação Presencial;1302603;Manaus;AM;45;39;38;0,974358974;0,8111;2,5763;3;
2019;21;ARQUITETURA E URBANISMO;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;122640;Educação Presencial;1302603;Manaus;AM;76;59;54;0,915254237;0,2538;2,5191;3;
2019;6008;ENGENHARIA QUÍMICA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;122644;Educação Presencial;1302603;Manaus;AM;54;46;45;0,97826087;-0,2187;2,2716;3;
2019;36;FISIOTERAPIA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;112290;Educação Presencial;1302603;Manaus;AM;29;28;24;0,857142857;0,9136;3,1111;4;
2019;23;ENFERMAGEM;4135;FACULDADE UNINASSAU MANAUS;;Faculdade;Privada com fins lucrativos;1200671;Educação Presencial;1302603;Manaus;AM;43;41;30;0,731707317;-0,872;2,0231;3;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);4135;FACULDADE UNINASSAU MANAUS;;Faculdade;Privada com fins lucrativos;1203181;Educação Presencial;1302603;Manaus;AM;8;8;8;1;-0,472;2,3538;3;
2019;5;MEDICINA VETERINÁRIA;1436;ESCOLA SUPERIOR BATISTA DO AMAZONAS;ESBAM;Faculdade;Privada com fins lucrativos;43974;Educação Presencial;1302603;Manaus;AM;24;18;12;0,666666667;-0,7857;1,5247;2;
2019;5;MEDICINA VETERINÁRIA;1812;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS;IFAM;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1295064;Educação Presencial;1302603;Manaus;AM;24;24;24;1;0,0832;2,5659;3;
2019;5710;ENGENHARIA CIVIL;1812;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS;IFAM;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1295066;Educação Presencial;1302603;Manaus;AM;21;21;20;0,952380952;-0,4546;2,3562;3;
2019;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;1812;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS;IFAM;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1134815;Educação Presencial;1302603;Manaus;AM;52;44;36;0,818181818;-0,1975;2,6293;3;
2019;5902;ENGENHARIA MECÂNICA;1812;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS;IFAM;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;5000491;Educação Presencial;1302603;Manaus;AM;36;33;28;0,848484848;-0,2885;2,0419;3;
2019;23;ENFERMAGEM;1906;INSTITUTO DE ENSINO SUPERIOR MATERDEI;IES-MATERDEI;Faculdade;Privada com fins lucrativos;51218;Educação Presencial;1302603;Manaus;AM;27;27;15;0,555555556;0,5415;2,8226;3;
2019;6008;ENGENHARIA QUÍMICA;452;CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS;CEULM/ULBRA;Centro Universitário;Privada sem fins lucrativos;53482;Educação Presencial;1302603;Manaus;AM;30;28;23;0,821428571;-0,9701;1,9095;2;
2019;21;ARQUITETURA E URBANISMO;452;CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS;CEULM/ULBRA;Centro Universitário;Privada sem fins lucrativos;9430;Educação Presencial;1302603;Manaus;AM;14;12;9;0,75;0,3482;2,5841;3;
2019;5710;ENGENHARIA CIVIL;452;CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS;CEULM/ULBRA;Centro Universitário;Privada sem fins lucrativos;9433;Educação Presencial;1302603;Manaus;AM;30;24;16;0,666666667;0,5104;2,9472;4;
2019;6307;ENGENHARIA AMBIENTAL;452;CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS;CEULM/ULBRA;Centro Universitário;Privada sem fins lucrativos;9434;Educação Presencial;1302603;Manaus;AM;9;7;7;1;-2,6623;1,4505;2;
2019;5806;ENGENHARIA ELÉTRICA;452;CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS;CEULM/ULBRA;Centro Universitário;Privada sem fins lucrativos;114348;Educação Presencial;1302603;Manaus;AM;35;30;20;0,666666667;-0,8233;2,2294;3;
2019;5902;ENGENHARIA MECÂNICA;452;CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS;CEULM/ULBRA;Centro Universitário;Privada sem fins lucrativos;110772;Educação Presencial;1302603;Manaus;AM;32;27;15;0,555555556;-0,4615;1,9578;3;
2019;23;ENFERMAGEM;452;CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS;CEULM/ULBRA;Centro Universitário;Privada sem fins lucrativos;101949;Educação Presencial;1302603;Manaus;AM;17;16;16;1;2,2548;3,7917;4;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;2186;FACULDADE SALESIANA DOM BOSCO;FSDB;Faculdade;Privada sem fins lucrativos;1161125;Educação Presencial;1302603;Manaus;AM;12;11;6;0,545454545;1,987;3,7141;4;
2019;28;NUTRIÇÃO;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;75109;Educação Presencial;1302603;Manaus;AM;62;50;33;0,66;-0,2022;2,3424;3;
2019;5710;ENGENHARIA CIVIL;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;107004;Educação Presencial;1302603;Manaus;AM;365;291;235;0,807560137;0,0426;2,6607;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;107008;Educação Presencial;1302603;Manaus;AM;73;65;46;0,707692308;-0,5181;2,2721;3;
2019;6307;ENGENHARIA AMBIENTAL;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;107098;Educação Presencial;1302603;Manaus;AM;54;37;29;0,783783784;-0,3974;2,2751;3;
2019;21;ARQUITETURA E URBANISMO;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;20679;Educação Presencial;1302603;Manaus;AM;164;121;97;0,801652893;-0,6318;1,9097;2;
2019;6;ODONTOLOGIA;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;95047;Educação Presencial;1302603;Manaus;AM;196;183;141;0,770491803;-0,1407;2,2744;3;
2019;36;FISIOTERAPIA;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;73250;Educação Presencial;1302603;Manaus;AM;150;124;92;0,741935484;-0,0891;2,5221;3;
2019;23;ENFERMAGEM;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;73259;Educação Presencial;1302603;Manaus;AM;328;315;252;0,8;-0,0636;2,4803;3;
2019;27;FONOAUDIOLOGIA;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;73262;Educação Presencial;1302603;Manaus;AM;50;46;35;0,760869565;-0,5324;2,2496;3;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;1364159;Educação Presencial;1302603;Manaus;AM;17;14;5;0,357142857;-0,7297;2,2338;3;
2019;5806;ENGENHARIA ELÉTRICA;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;115045;Educação Presencial;1302603;Manaus;AM;152;124;86;0,693548387;-0,0907;2,4959;3;
2019;5902;ENGENHARIA MECÂNICA;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;116028;Educação Presencial;1302603;Manaus;AM;232;208;161;0,774038462;-0,3479;2,013;3;
2019;4003;ENGENHARIA DA COMPUTAÇÃO;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;1264733;Educação Presencial;1302603;Manaus;AM;50;48;40;0,833333333;-0,0605;2,3544;3;
2019;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;1264736;Educação Presencial;1302603;Manaus;AM;52;43;31;0,720930233;-0,6492;2,4453;3;
2019;55;BIOMEDICINA;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;1264737;Educação Presencial;1302603;Manaus;AM;81;74;66;0,891891892;-0,3056;2,1409;3;
2019;5;MEDICINA VETERINÁRIA;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;1264739;Educação Presencial;1302603;Manaus;AM;120;111;92;0,828828829;-0,3913;1,9972;3;
2019;19;FARMÁCIA;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;75106;Educação Presencial;1302603;Manaus;AM;122;119;80;0,672268908;-0,2367;2,3475;3;
2019;36;FISIOTERAPIA;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;47708;Educação Presencial;1302603;Manaus;AM;35;31;28;0,903225806;-0,7982;2,1056;3;
2019;27;FONOAUDIOLOGIA;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;47712;Educação Presencial;1302603;Manaus;AM;66;58;38;0,655172414;-0,893;2,088;3;
2019;5;MEDICINA VETERINÁRIA;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;47714;Educação Presencial;1302603;Manaus;AM;108;99;68;0,686868687;-0,9046;1,3821;2;
2019;21;ARQUITETURA E URBANISMO;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;47716;Educação Presencial;1302603;Manaus;AM;61;55;44;0,8;-0,6851;1,8731;2;
2019;5710;ENGENHARIA CIVIL;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;47718;Educação Presencial;1302603;Manaus;AM;109;98;66;0,673469388;-0,3776;2,4033;3;
2019;12;MEDICINA;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;49060;Educação Presencial;1302603;Manaus;AM;54;52;39;0,75;-1,151;1,98;3;
2019;6307;ENGENHARIA AMBIENTAL;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;108224;Educação Presencial;1302603;Manaus;AM;59;49;36;0,734693878;-1,2384;1,969;3;
2019;28;NUTRIÇÃO;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;19940;Educação Presencial;1302603;Manaus;AM;65;61;38;0,62295082;-1,4686;1,4821;2;
2019;6;ODONTOLOGIA;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;20406;Educação Presencial;1302603;Manaus;AM;138;125;106;0,848;-0,1008;2,3197;3;
2019;19;FARMÁCIA;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;20459;Educação Presencial;1302603;Manaus;AM;95;84;57;0,678571429;-0,8133;2,0311;3;
2019;55;BIOMEDICINA;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;1349110;Educação Presencial;1302603;Manaus;AM;30;26;21;0,807692308;-0,4441;2,0398;3;
2019;5806;ENGENHARIA ELÉTRICA;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;1349111;Educação Presencial;1302603;Manaus;AM;20;20;10;0,5;-0,1269;2,4827;3;
2019;23;ENFERMAGEM;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;47706;Educação Presencial;1302603;Manaus;AM;130;96;79;0,822916667;-0,3023;2,3453;3;
2019;5902;ENGENHARIA MECÂNICA;1049;INSTITUTO DE ENSINO SUPERIOR FUCAPI;CESF;Faculdade;Privada sem fins lucrativos;1258088;Educação Presencial;1302603;Manaus;AM;7;5;3;0,6;-0,1015;2,1328;3;
2019;6307;ENGENHARIA AMBIENTAL;1049;INSTITUTO DE ENSINO SUPERIOR FUCAPI;CESF;Faculdade;Privada sem fins lucrativos;118622;Educação Presencial;1302603;Manaus;AM;22;20;16;0,8;-0,6371;2,1879;3;
2019;5710;ENGENHARIA CIVIL;1049;INSTITUTO DE ENSINO SUPERIOR FUCAPI;CESF;Faculdade;Privada sem fins lucrativos;1259378;Educação Presencial;1302603;Manaus;AM;4;4;4;1;-2,2204;1,2747;2;
2019;5806;ENGENHARIA ELÉTRICA;1049;INSTITUTO DE ENSINO SUPERIOR FUCAPI;CESF;Faculdade;Privada sem fins lucrativos;1180143;Educação Presencial;1302603;Manaus;AM;28;19;12;0,631578947;0,5473;2,728;3;
2019;4003;ENGENHARIA DA COMPUTAÇÃO;1049;INSTITUTO DE ENSINO SUPERIOR FUCAPI;CESF;Faculdade;Privada sem fins lucrativos;110564;Educação Presencial;1302603;Manaus;AM;22;10;8;0,8;-2,9137;1,1679;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1049;INSTITUTO DE ENSINO SUPERIOR FUCAPI;CESF;Faculdade;Privada sem fins lucrativos;18218;Educação Presencial;1302603;Manaus;AM;48;23;12;0,52173913;0,2726;2,5922;3;
2019;28;NUTRIÇÃO;2147;Centro Universitário CEUNI - FAMETRO;FAMETRO;Centro Universitário;Privada com fins lucrativos;104480;Educação Presencial;1302603;Manaus;AM;196;166;118;0,710843373;-0,8071;1,9315;2;
2019;36;FISIOTERAPIA;2147;Centro Universitário CEUNI - FAMETRO;FAMETRO;Centro Universitário;Privada com fins lucrativos;98746;Educação Presencial;1302603;Manaus;AM;80;76;47;0,618421053;-0,7073;2,159;3;
2019;21;ARQUITETURA E URBANISMO;2147;Centro Universitário CEUNI - FAMETRO;FAMETRO;Centro Universitário;Privada com fins lucrativos;99519;Educação Presencial;1302603;Manaus;AM;241;169;127;0,75147929;-0,5198;1,9868;3;
2019;69;TECNOLOGIA EM RADIOLOGIA;2147;Centro Universitário CEUNI - FAMETRO;FAMETRO;Centro Universitário;Privada com fins lucrativos;1285113;Educação Presencial;1302603;Manaus;AM;73;66;40;0,606060606;-0,7897;2,1436;3;
2019;19;FARMÁCIA;2147;Centro Universitário CEUNI - FAMETRO;FAMETRO;Centro Universitário;Privada com fins lucrativos;1304677;Educação Presencial;1302603;Manaus;AM;39;39;21;0,538461538;-1,1168;1,8646;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2147;Centro Universitário CEUNI - FAMETRO;FAMETRO;Centro Universitário;Privada com fins lucrativos;1162836;Educação Presencial;1302603;Manaus;AM;98;83;62;0,746987952;-0,2327;2,3876;3;
2019;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;2147;Centro Universitário CEUNI - FAMETRO;FAMETRO;Centro Universitário;Privada com fins lucrativos;1259759;Educação Presencial;1302603;Manaus;AM;83;65;41;0,630769231;-1,0806;1,9309;2;
2019;5710;ENGENHARIA CIVIL;2147;Centro Universitário CEUNI - FAMETRO;FAMETRO;Centro Universitário;Privada com fins lucrativos;1148864;Educação Presencial;1302603;Manaus;AM;240;195;143;0,733333333;-0,1289;2,5556;3;
2019;55;BIOMEDICINA;2147;Centro Universitário CEUNI - FAMETRO;FAMETRO;Centro Universitário;Privada com fins lucrativos;1043865;Educação Presencial;1302603;Manaus;AM;118;105;88;0,838095238;-0,0371;2,3369;3;
2019;27;FONOAUDIOLOGIA;2147;Centro Universitário CEUNI - FAMETRO;FAMETRO;Centro Universitário;Privada com fins lucrativos;1153405;Educação Presencial;1302603;Manaus;AM;83;81;63;0,777777778;-0,1303;2,4297;3;
2019;6410;TECNOLOGIA EM SEGURANÇA NO TRABALHO;2147;Centro Universitário CEUNI - FAMETRO;FAMETRO;Centro Universitário;Privada com fins lucrativos;1155584;Educação Presencial;1302603;Manaus;AM;33;23;22;0,956521739;0,9679;3,8361;4;
